Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Ship Duration,Order Year,Order Month,Order Quarter
7101,CA-2015-159625,2015-11-23,2015-11-28,Standard Class,SM-20005,Sally Matthias,Consumer,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,23.472,5,2015,11,4
7102,CA-2017-144337,2017-08-01,2017-08-05,Second Class,SG-20890,Susan Gilcrest,Corporate,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,4,2017,8,3
7103,CA-2015-117478,2015-09-21,2015-09-24,First Class,LH-16750,Larry Hughes,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,2015,9,3
7104,CA-2018-147410,2018-09-04,2018-09-08,Standard Class,EJ-14155,Eva Jacobs,Consumer,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,4,2018,9,3
7105,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,2,2018,6,2
7106,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,2,2018,6,2
7107,CA-2018-128944,2018-06-19,2018-06-21,Second Class,KH-16330,Katharine Harms,Corporate,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,2,2018,6,2
7108,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,25.98,7,2017,4,2
7109,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,7,2017,4,2
7110,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,7,2017,4,2
7111,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,7,2017,4,2
7112,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,7,2017,4,2
7113,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,7,2017,4,2
7114,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,7,2017,4,2
7115,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,1,2017,5,2
7116,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,1,2017,5,2
7117,CA-2015-143168,2015-10-18,2015-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,5,2015,10,4
7118,CA-2015-143168,2015-10-18,2015-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,5,2015,10,4
7119,CA-2018-104906,2018-02-13,2018-02-17,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,4,2018,2,1
7120,CA-2018-118122,2018-11-17,2018-11-24,Standard Class,GG-14650,Greg Guthrie,Corporate,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,7,2018,11,4
7121,US-2015-147774,2015-01-20,2015-01-26,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,6,2015,1,1
7122,CA-2018-166926,2018-12-01,2018-12-08,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,2018,12,4
7123,CA-2018-166926,2018-12-01,2018-12-08,Standard Class,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,7,2018,12,4
7124,CA-2016-128013,2016-08-09,2016-08-16,Standard Class,MF-18250,Monica Federle,Corporate,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,7,2016,8,3
7125,CA-2016-128013,2016-08-09,2016-08-16,Standard Class,MF-18250,Monica Federle,Corporate,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,7,2016,8,3
7126,CA-2017-123176,2017-09-27,2017-09-29,Second Class,JG-15160,James Galang,Consumer,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,2,2017,9,3
7127,CA-2017-123176,2017-09-27,2017-09-29,Second Class,JG-15160,James Galang,Consumer,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,2,2017,9,3
7128,US-2017-117541,2017-11-14,2017-11-20,Standard Class,JM-16195,Justin MacKendrick,Consumer,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,6,2017,11,4
7129,US-2017-117541,2017-11-14,2017-11-20,Standard Class,JM-16195,Justin MacKendrick,Consumer,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,6,2017,11,4
7130,CA-2017-166282,2017-04-16,2017-04-22,Standard Class,PK-19075,Pete Kriz,Consumer,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,6,2017,4,2
7131,CA-2017-166282,2017-04-16,2017-04-22,Standard Class,PK-19075,Pete Kriz,Consumer,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.088,6,2017,4,2
7132,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,257.94,5,2018,11,4
7133,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,2018,11,4
7134,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,5,2018,11,4
7135,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,5,2018,11,4
7136,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,828.6,5,2018,11,4
7137,CA-2016-163965,2016-11-20,2016-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,7,2016,11,4
7138,CA-2016-163965,2016-11-20,2016-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,17.44,7,2016,11,4
7139,CA-2016-163965,2016-11-20,2016-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,7,2016,11,4
7140,CA-2016-163965,2016-11-20,2016-11-27,Standard Class,SS-20875,Sung Shariari,Consumer,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,7,2016,11,4
7141,CA-2018-128783,2018-09-07,2018-09-07,Same Day,TG-21640,Trudy Glocke,Consumer,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,0,2018,9,3
7142,CA-2018-128783,2018-09-07,2018-09-07,Same Day,TG-21640,Trudy Glocke,Consumer,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,0,2018,9,3
7143,CA-2015-122217,2015-11-24,2015-11-29,Standard Class,HP-14815,Harold Pawlan,Home Office,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,2015,11,4
7144,US-2018-141558,2018-03-11,2018-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,2018,3,1
7145,US-2018-141558,2018-03-11,2018-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,5,2018,3,1
7146,US-2018-141558,2018-03-11,2018-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,5,2018,3,1
7147,US-2018-141558,2018-03-11,2018-03-16,Standard Class,MH-17290,Marc Harrigan,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,5,2018,3,1
7148,CA-2017-139941,2017-06-12,2017-06-17,Standard Class,CB-12415,Christy Brittain,Consumer,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,5,2017,6,2
7149,CA-2017-139941,2017-06-12,2017-06-17,Standard Class,CB-12415,Christy Brittain,Consumer,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,5,2017,6,2
7150,CA-2016-166583,2016-06-26,2016-06-30,Standard Class,VD-21670,Valerie Dominguez,Consumer,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,4,2016,6,2
7151,CA-2018-100412,2018-12-22,2018-12-26,Standard Class,SR-20425,Sharelle Roach,Home Office,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,4,2018,12,4
7152,CA-2018-142909,2018-12-22,2018-12-25,Second Class,AG-10330,Alex Grayson,Consumer,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,3,2018,12,4
7153,CA-2015-137911,2015-10-09,2015-10-15,Standard Class,BP-11095,Bart Pistole,Corporate,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,6,2015,10,4
7154,CA-2016-106208,2016-12-10,2016-12-15,Standard Class,JW-16075,Julia West,Consumer,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,5,2016,12,4
7155,US-2016-136749,2016-12-25,2016-12-27,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,2,2016,12,4
7156,US-2016-136749,2016-12-25,2016-12-27,Second Class,LH-16900,Lena Hernandez,Consumer,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,157.9,2,2016,12,4
7157,CA-2018-126718,2018-04-29,2018-05-04,Standard Class,KT-16480,Kean Thornton,Consumer,Orange,New Jersey,07050,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,5,2018,4,2
7158,CA-2017-131380,2017-03-28,2017-03-31,Second Class,CC-12220,Chris Cortes,Consumer,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,3,2017,3,1
7159,CA-2017-131380,2017-03-28,2017-03-31,Second Class,CC-12220,Chris Cortes,Consumer,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,3,2017,3,1
7160,CA-2016-145835,2016-05-13,2016-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,5,2016,5,2
7161,CA-2016-145835,2016-05-13,2016-05-18,Second Class,BF-11170,Ben Ferrer,Home Office,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16.0,5,2016,5,2
7162,CA-2015-138709,2015-07-04,2015-07-09,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,5,2015,7,3
7163,CA-2015-138709,2015-07-04,2015-07-09,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,2015,7,3
7164,CA-2015-122070,2015-04-22,2015-04-24,Second Class,AH-10030,Aaron Hawkins,Corporate,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,247.84,2,2015,4,2
7165,CA-2015-122070,2015-04-22,2015-04-24,Second Class,AH-10030,Aaron Hawkins,Corporate,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,2,2015,4,2
7166,CA-2017-158610,2017-09-19,2017-09-22,First Class,CK-12595,Clytie Kelty,Consumer,Providence,Rhode Island,02908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,3,2017,9,3
7167,CA-2015-117464,2015-07-22,2015-07-24,Second Class,NP-18325,Naresj Patel,Consumer,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,2,2015,7,3
7168,CA-2015-117464,2015-07-22,2015-07-24,Second Class,NP-18325,Naresj Patel,Consumer,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,2,2015,7,3
7169,CA-2015-117464,2015-07-22,2015-07-24,Second Class,NP-18325,Naresj Patel,Consumer,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,2,2015,7,3
7170,CA-2015-117464,2015-07-22,2015-07-24,Second Class,NP-18325,Naresj Patel,Consumer,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,170.352,2,2015,7,3
7171,US-2018-168613,2018-10-08,2018-10-14,Standard Class,GM-14440,Gary McGarr,Consumer,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,6,2018,10,4
7172,CA-2018-125381,2018-04-25,2018-04-27,Second Class,SG-20605,Speros Goranitis,Consumer,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,2,2018,4,2
7173,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,4,2018,3,1
7174,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,4,2018,3,1
7175,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,4,2018,3,1
7176,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,4,2018,3,1
7177,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,4,2018,3,1
7178,CA-2018-133067,2018-05-04,2018-05-10,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,6,2018,5,2
7179,CA-2018-133067,2018-05-04,2018-05-10,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,6,2018,5,2
7180,US-2017-144351,2017-11-14,2017-11-18,Standard Class,RC-19960,Ryan Crowe,Consumer,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,4,2017,11,4
7181,CA-2015-106054,2015-01-06,2015-01-07,First Class,JO-15145,Jack O'Briant,Corporate,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,1,2015,1,1
7182,CA-2017-138667,2017-12-27,2017-12-30,Second Class,MW-18220,Mitch Webber,Consumer,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,3,2017,12,4
7183,CA-2018-150609,2018-04-30,2018-05-04,Standard Class,NZ-18565,Nick Zandusky,Home Office,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,4,2018,4,2
7184,CA-2018-128853,2018-04-21,2018-04-23,First Class,JM-15250,Janet Martin,Consumer,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,2,2018,4,2
7185,CA-2018-133102,2018-08-17,2018-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,7,2018,8,3
7186,CA-2018-133102,2018-08-17,2018-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,7,2018,8,3
7187,CA-2018-133102,2018-08-17,2018-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,7,2018,8,3
7188,CA-2018-133102,2018-08-17,2018-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,7,2018,8,3
7189,CA-2018-133102,2018-08-17,2018-08-24,Standard Class,ED-13885,Emily Ducich,Home Office,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,7,2018,8,3
7190,CA-2017-164399,2017-11-12,2017-11-15,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,2017,11,4
7191,CA-2017-164399,2017-11-12,2017-11-15,First Class,DW-13480,Dianna Wilson,Home Office,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,2017,11,4
7192,CA-2017-116918,2017-10-01,2017-10-06,Second Class,JK-15205,Jamie Kunitz,Consumer,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,5,2017,10,4
7193,CA-2017-116918,2017-10-01,2017-10-06,Second Class,JK-15205,Jamie Kunitz,Consumer,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,5,2017,10,4
7194,CA-2017-110492,2017-02-12,2017-02-14,First Class,JS-15880,John Stevenson,Consumer,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,2,2017,2,1
7195,CA-2017-110492,2017-02-12,2017-02-14,First Class,JS-15880,John Stevenson,Consumer,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,2,2017,2,1
7196,CA-2017-147683,2017-11-13,2017-11-17,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,4,2017,11,4
7197,CA-2015-116785,2015-04-26,2015-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,4,2015,4,2
